순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,배급사 
,,,,점유율 ,,,,,,,,
184,수퍼 소닉,2020-02-12,"1,263,640",0.0%,"932,457,150",168,"118,725",4,48,미국,미국,롯데컬처웍스(주)롯데엔터테인먼트
187,딸의 친구 5,2020-04-23,"883,000",0.0%,"883,000",167,167,20,20,한국,한국,(주)컨텐츠 빌리지
187,새아가,2020-04-23,"883,000",0.0%,"883,000",167,167,20,20,한국,한국,(주)컨텐츠 빌리지
189,사내정사: 은밀한 회의실,2020-04-24,"821,000",0.0%,"821,000",165,165,20,20,한국,한국,두리컴
190,문호 스트레이독스 [데드 애플],2018-04-05,"1,508,780",0.0%,"227,062,280",163,"29,740",6,25,일본,일본,(주)애니플러스
191,청춘 돼지는 꿈꾸는 소녀의 꿈을 꾸지 않는다,2019-08-22,"1,449,240",0.0%,"97,227,620",155,"11,641",7,25,일본,일본,(주)애니플러스
192,영향 아래 있는 여자,,"1,030,000",0.0%,"1,164,000",145,160,1,3,미국,미국,
192,세비야의 이발사,2020-03-03,"2,161,500",0.0%,"11,580,500",145,421,8,15,이탈리아,이탈리아,일미디어
194,아틸라,2020-04-03,"4,778,500",0.1%,"4,778,500",144,144,5,36,이탈리아,이탈리아,일미디어
195,아메리칸 허슬,2014-02-20,"1,216,500",0.0%,"1,198,642,670",141,"155,887",2,8,미국,미국,(주)누리픽쳐스
196,시티 오브 갓,2005-11-04,"695,000",0.0%,"49,013,500",139,"7,332",1,7,미국,미국,프리비젼엔터테인먼트
197,레토,2019-01-03,"1,232,620",0.0%,"198,434,672",130,"22,545",2,16,러시아,"러시아,프랑스","(주)엣나인필름,플레이리스트(주)"
198,그을린 사랑,2011-07-21,"645,000",0.0%,"540,514,300",129,"69,042",1,7,캐나다,캐나다,(주)티캐스트
198,뽀로로 극장판 보물섬 대모험,2019-04-25,"675,500",0.0%,"5,887,404,400",129,"767,041",30,31,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
200,"힘내세요, 병헌씨",2013-06-27,"849,000",0.0%,"28,018,600",128,"3,876",8,63,한국,한국,㈜인디스토리
200,아녜스의 해변,,"959,000",0.0%,"6,620,000",128,963,1,5,프랑스,프랑스,(주)영화사 안다미로
202,프리즈너스,2013-10-02,"1,000,000",0.0%,"1,381,599,280",127,"189,152",2,9,미국,미국,"(주)넥스트엔터테인먼트월드(NEW),판씨네마(주)"
203,나이브스 아웃,2019-12-04,"677,840",0.0%,"6,873,606,090",126,"814,745",3,31,미국,미국,(주)올스타엔터테인먼트
204,설화,2020-04-16,"694,000",0.0%,"694,000",122,122,4,20,한국,한국,(주)유비네트워크
205,좀비파이터,2020-04-16,"1,029,000",0.0%,"1,029,000",120,120,5,42,한국,한국,(주)미로스페이스
206,아무르,2012-12-19,"731,000",0.0%,"622,686,100",117,"81,299",3,11,프랑스,"프랑스,독일,오스트리아",(주)티캐스트
207,신문기자,2019-10-17,"909,000",0.0%,"107,877,160",115,"13,836",2,40,일본,일본,"(주)팝엔터테인먼트,주식회사 더쿱"
207,사브리나,,"760,000",0.0%,"25,742,000",115,"12,278",8,8,미국,미국,
209,범죄와의 전쟁: 나쁜놈들 전성시대,2012-02-02,"560,000",0.0%,"36,540,977,500",112,"4,720,172",2,22,한국,한국,(주)쇼박스
209,행복,,"835,000",0.0%,"5,822,000",112,884,1,5,프랑스,프랑스,(주)영화사 안다미로
209,방랑자,,"806,000",0.0%,"4,214,000",112,623,1,5,프랑스,프랑스,(주)영화사 안다미로
212,극장판 헬로카봇 : 달나라를 구해줘!,2019-09-04,"738,000",0.0%,"4,580,369,150",111,"590,528",30,32,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
212,천녀유혼 2-인간도,1990-07-14,"666,000",0.0%,"1,139,000",111,188,2,8,홍콩,홍콩,
214,일 포스티노,1996-03-09,"550,000",0.0%,"113,196,100",110,"15,094",1,5,이탈리아,"이탈리아,프랑스",(주)영화사 진진
214,여동생의 사생활,2020-02-14,"542,000",0.0%,"1,183,000",110,244,2,4,한국,한국,(주)케이알씨지
214,어린 여동생2,2020-04-03,"645,000",0.0%,"645,000",110,110,20,20,한국,한국,스마일컨텐츠
217,용길이네 곱창집,2020-03-12,"863,300",0.0%,"30,463,160",108,"3,753",4,29,일본,일본,(주)영화사 그램
218,우리집,2019-08-22,"669,000",0.0%,"445,060,340",105,"56,192",10,51,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
219,헌티드 파크,2020-05-06,"918,000",0.0%,"918,000",102,102,1,1,일본,일본,(주)삼백상회
220,낭트의 자코,,"694,000",0.0%,"5,562,000",101,791,1,4,프랑스,프랑스,(주)영화사 안다미로
220,나츠메 우인장: 세상과 연을 맺다,2018-10-31,"872,860",0.0%,"388,063,060",101,"47,014",5,23,일본,일본,(주)애니플러스
222,더 플랫폼,2020-05-13,"900,000",0.0%,"900,000",100,100,1,1,스페인,스페인,(주)홈초이스
222,퀸 오브 아이스,2020-03-26,"683,300",0.0%,"3,109,840",100,419,21,50,노르웨이,노르웨이,(주)엣나인필름
224,얼굴들,,"714,000",0.0%,"922,000",98,130,1,3,미국,미국,
225,5시부터 7시까지의 클레오,,"730,000",0.0%,"7,783,500",97,"1,103",1,3,프랑스,"프랑스,이탈리아",(주)영화사 안다미로
225,왕과 나: 런던 팔라디움 극장 뮤지컬,2020-04-29,"1,745,000",0.0%,"1,745,000",97,97,12,21,영국,영국,씨제이포디플렉스 주식회사
225,그림자들,,"672,000",0.0%,"1,090,000",97,172,1,3,미국,미국,
228,흑집사 -북 오브 더 아틀란틱-,2017-04-13,"859,780",0.0%,"288,227,780",96,"38,320",5,18,일본,일본,(주)박수엔터테인먼트
229,아토믹 블론드,2017-08-30,"470,000",0.0%,"1,178,195,658",94,"155,462",2,27,미국,미국,(주)키다리이엔티
230,다이노소어 어드벤처 : 백악기 공룡대백과,2016-05-04,"610,000",0.0%,"854,701,000",92,"112,334",24,24,영국,영국,"(주)박수엔터테인먼트,(주)애니플러스"
231,핑크퐁 시네마 콘서트 : 우주대탐험,2020-01-30,"549,000",0.0%,"119,037,500",91,"15,320",22,23,한국,한국,스마트스터디(주)
232,오프닝 나이트,,"641,000",0.0%,"641,000",90,90,1,2,미국,미국,
233,바바둑,2015-08-28,"709,500",0.0%,"1,022,500",89,143,3,23,호주,호주,(주)나이너스엔터테인먼트
234,리암 갤러거,2020-03-12,"825,000",0.0%,"27,790,800",87,"2,902",3,29,영국,영국,(주)디스테이션
235,사랑의 행로,,"552,000",0.0%,"2,004,000",82,344,1,1,미국,미국,
235,이삭줍는 사람들과 나,,"621,000",0.0%,"2,388,000",82,349,1,4,프랑스,프랑스,(주)영화사 안다미로
237,배달노출 : 알몸으로 유혹하기,2020-04-17,"412,000",0.0%,"412,000",81,81,20,20,한국,한국,밀크픽처스
238,차이니즈 부키의 죽음,,"562,000",0.0%,"864,000",80,128,1,2,미국,미국,
238,엄마와 딸의 은밀한 밤,2020-04-07,"400,000",0.0%,"400,000",80,80,20,21,한국,한국,(주)로드하우스
240,엄마와 딸의 은밀한 레슨,2020-04-15,"395,000",0.0%,"395,000",79,79,20,20,한국,한국,(주)로드하우스
240,엄마의 남자친구,2020-04-01,"395,000",0.0%,"395,000",79,79,20,20,한국,한국,(주)로드하우스
242,아르코 라이브 완창판소리프로젝트2 강산제수궁가,2020-04-14,"917,000",0.0%,"917,000",77,77,7,28,한국,한국,한국문화예술위원회
243,끝까지 간다,2014-05-29,"380,000",0.0%,"27,007,683,900",76,"3,450,381",2,25,한국,한국,(주)쇼박스
243,소스 코드,2011-05-04,"630,000",0.0%,"9,640,868,500",76,"1,277,766",2,7,미국,미국,"(주)디스테이션,(주)시너지하우스 (시너지),롯데쇼핑㈜롯데엔터테인먼트"
245,카페 벨에포크,2020-05-20,"900,000",0.0%,"900,000",75,75,1,1,프랑스,프랑스,(주)이수C&E
246,"노래하는 여자, 노래하지 않는 여자",,"534,000",0.0%,"4,981,000",74,730,1,4,프랑스,"프랑스,벨기에",(주)영화사 안다미로
246,프란시스 하,2014-07-17,"373,000",0.0%,"575,259,570",74,"73,453",1,3,미국,미국,그린나래미디어(주)
248,허트 로커,2010-04-22,"360,000",0.0%,"1,300,176,200",72,"173,533",2,14,미국,미국,"(주)까멜리아이엔티,(주)스마일이엔티,(주)넥스트엔터테인먼트월드(NEW)"
249,글로리아,,"480,000",0.0%,"810,000",71,181,1,1,미국,미국,
250,개를 훔치는 완벽한 방법,2014-12-31,"459,500",0.0%,"2,331,354,565",70,"306,813",13,21,한국,한국,"(주)리틀빅픽쳐스,(주)대명문화공장"
251,네 멋대로 해라: 장 뤽 고다르,2020-03-19,"566,100",0.0%,"14,074,600",69,"1,739",6,27,프랑스,프랑스,(주)이수C&E
251,세인트 아가타,2020-03-19,"590,920",0.0%,"109,460,080",69,"12,450",14,27,미국,미국,(주)디스테이션
253,아수라,2016-09-28,"340,000",0.0%,"20,582,819,662",68,"2,594,763",2,7,한국,한국,(주)씨제이이엔엠
253,케빈에 대하여,2012-07-26,"515,000",0.0%,"373,605,000",68,"47,313",1,6,영국,"영국,미국",(주)티캐스트
255,서스페리아,2019-05-16,"790,500",0.0%,"303,005,265",67,"33,097",1,1,이탈리아,"이탈리아,미국",(주)홈초이스
255,우리도 사랑일까,2012-09-27,"486,000",0.0%,"589,453,919",67,"74,288",1,6,캐나다,캐나다,(주)티캐스트
255,피아니스트,2003-01-01,"335,000",0.0%,"107,581,500",67,"14,535",1,15,프랑스,프랑스,"(주)씨네월드,(주)드림팩트엔터테인먼트"
258,아가씨,2016-06-01,"325,000",0.0%,"35,221,137,991",65,"4,288,973",2,6,한국,한국,(주)씨제이이엔엠
258,내부자들,2015-11-19,"325,000",0.0%,"56,605,193,557",65,"7,073,581",2,20,한국,한국,(주)쇼박스
258,비밀은 없다,2016-06-23,"325,000",0.0%,"2,030,493,239",65,"250,969",1,5,한국,한국,(주)씨제이이엔엠
261,아르코라이브 뮤지컬 안테모사,2020-03-25,"738,000",0.0%,"9,349,500",64,786,10,19,한국,한국,(주)아이디어랩
261,피델리티,2020-04-15,"576,000",0.0%,"576,000",64,64,1,1,러시아,러시아,주식회사 디에스이이디
263,이다,2015-02-18,"305,000",0.0%,"119,820,345",61,"15,747",1,5,폴란드,"폴란드,덴마크",시네마 뉴원
263,주문은 토끼입니까?? ~디어 마이 시스터~,2018-01-18,"507,320",0.0%,"129,560,320",61,"17,602",5,20,일본,일본,(주)애니플러스
265,가슴 큰 새 누나,2020-04-29,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,케이엘 픽쳐스
265,사돈끼리 그거슨 아니지,2020-04-01,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,(주)담화
265,섹시한 가정부,2020-04-01,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,(주)담화
265,마사지 걸의 유혹,2020-04-16,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,(주)담화
265,음란한 과외,2020-04-22,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,(주)담화
265,왕가슴 제수씨,2020-04-08,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,(주)라온컴퍼니플러스
265,남편상사들 무삭제판,2020-04-29,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,(주)라온컴퍼니플러스
265,다시만난 동창 무삭제판,2020-04-29,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,(주)라온컴퍼니플러스
265,맛있는 새엄마 무삭제판,2020-04-29,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,(주)라온컴퍼니플러스
265,흠뻑젖은 사모님,2020-04-28,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,(주)라온컴퍼니플러스
265,육덕녀의 고객관리,2020-04-28,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,(주)라온컴퍼니플러스
276,자매의 공동묘지,,"590,000",0.0%,"590,000",59,59,1,1,한국,한국,
276,아이 인 더 스카이,2016-07-14,"469,000",0.0%,"119,571,200",59,"15,710",1,6,영국,영국,판씨네마(주)
278,극한직업,2019-01-23,"290,000",0.0%,"139,655,052,516",57,"16,266,240",18,22,한국,한국,(주)씨제이이엔엠
278,팔로우,2015-04-02,"487,000",0.0%,"278,768,143",57,"33,602",3,21,미국,미국,"(주)영화사오원,(주)브리즈픽처스"
280,커넥션,,"402,000",0.0%,"516,000",56,73,1,2,미국,미국,
280,오래된 정원,2007-01-04,"820,000",0.0%,"1,491,013,500",56,"285,437",1,1,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
282,120 BPM,2018-03-15,"550,000",0.0%,"43,264,473",55,"5,163",1,1,프랑스,프랑스,(주)엣나인필름
283,본 투 비 블루,2016-06-09,"270,000",0.0%,"769,371,624",54,"94,387",1,4,캐나다,"캐나다,영국,미국",그린나래미디어(주)
284,우리들,2016-06-16,"334,000",0.0%,"374,721,614",53,"50,547",12,23,한국,한국,(주)엣나인필름
284,월요일이 사라졌다,2018-02-22,"265,000",0.0%,"7,490,150,100",53,"903,228",2,23,영국,"영국,미국,프랑스,벨기에",(주)스마일이엔티
284,당신의 사월,2021-04-01,"409,000",0.0%,"842,000",53,145,2,6,한국,한국,(주)시네마달
287,신천역 3번출구,2020-04-02,"347,000",0.0%,"347,000",51,51,20,20,한국,한국,(주)나우콘텐츠
287,하트,2020-02-27,"434,000",0.0%,"6,432,000",51,827,2,21,한국,한국,필름다빈
287,언노운 걸,2017-05-03,"504,000",0.0%,"203,012,900",51,"25,294",1,1,벨기에,"벨기에,프랑스",오드
290,오네트: 메이드 인 아메리카,,"329,000",0.0%,"329,000",50,50,1,1,미국,미국,
291,해피 해피 레스토랑,2020-05-14,"246,000",0.0%,"246,000",49,49,2,2,일본,일본,찬란
291,바르다가 사랑한 얼굴들,2018-06-14,"385,000",0.0%,"253,098,534",49,"31,410",1,2,프랑스,프랑스,(주)영화사 진진
293,샤인,1997-01-25,"380,600",0.0%,"152,813,900",47,"19,739",3,12,호주,호주,"(주)비싸이드 픽쳐스,필립 스튜디오,(주)라이크콘텐츠"
294,우리의 20세기,2017-09-27,"237,000",0.0%,"289,052,600",45,"35,541",1,3,미국,미국,그린나래미디어(주)
294,꾸뻬씨의 행복여행,2014-11-27,"301,000",0.0%,"930,407,283",45,"126,862",1,6,영국,"영국,독일,캐나다,남아프리카공화국",그린나래미디어(주)
296,내일을 위한 시간,2015-01-01,"223,000",0.0%,"342,053,900",44,"42,621",1,3,벨기에,"벨기에,프랑스,이탈리아",그린나래미디어(주)
297,스킨,2020-03-19,"320,380",0.0%,"8,825,160",43,"1,120",5,18,미국,미국,(주)스마일이엔티
297,아사코,2019-03-14,"215,000",0.0%,"133,997,619",43,"15,578",1,4,일본,일본,(주)이수C&E
297,대전 블루스,2020-04-23,"266,000",0.0%,"266,000",43,43,2,9,한국,한국,(주)마노엔터테인먼트
300,유스,2016-01-07,"288,000",0.0%,"678,540,600",42,"87,204",1,6,이탈리아,"이탈리아,프랑스,스위스,영국",그린나래미디어(주)
301,이 멋진 세계에 축복을! 붉은 전설,2020-02-06,"343,940",0.0%,"158,330,580",41,"18,175",1,18,일본,일본,(주)애니플러스
302,오르페오와 에우리디체,2015-02-07,"675,000",0.0%,"23,349,000",39,"1,158",4,4,독일,독일,(주)케빈앤컴퍼니
303,히트,1996-08-10,"263,000",0.0%,"49,212,500",38,"6,560",1,4,미국,미국,(주)영화사오원
304,문라이트,2017-02-22,"172,500",0.0%,"1,417,151,375",36,"179,308",1,10,미국,미국,CGV아트하우스
304,토니 에드만,2017-03-16,"288,000",0.0%,"119,444,800",36,"14,884",1,5,독일,독일,그린나래미디어(주)
306,진짜로 일어날지도 몰라 기적,2011-12-22,"324,000",0.0%,"340,362,400",35,"43,852",1,6,일본,일본,"(주)스튜디오 보난자,(주)미로비젼"
306,피아니스트 세이모어의 뉴욕 소네트,2016-04-07,"175,000",0.0%,"187,207,700",35,"23,010",1,4,미국,미국,(주)영화사 진진
306,남편들,,"223,000",0.0%,"223,000",35,35,1,1,미국,미국,
309,아녜스 바르다 회고전,,"224,000",0.0%,"14,644,000",32,"2,649",1,2,프랑스,프랑스,
310,스틸 앨리스,2015-04-29,"159,000",0.0%,"871,951,546",30,"113,020",1,3,미국,미국,그린나래미디어(주)
310,버즈 오브 프레이(할리 퀸의 황홀한 해방),2020-02-05,"233,180",0.0%,"3,558,359,190",30,"402,035",1,8,미국,미국,워너브러더스 코리아(주)
312,예수는 역사다,2017-07-13,"271,800",0.0%,"1,252,310,700",29,"174,214",1,9,미국,미국,(재)CBS
313,빈폴,2020-02-27,"212,000",0.0%,"24,990,940",27,"2,843",1,4,러시아,러시아,(주)팝엔터테인먼트
313,"부르고뉴, 와인에서 찾은 인생",2018-05-03,"258,000",0.0%,"471,942,600",27,"54,201",1,7,프랑스,프랑스,(주)티캐스트
313,맨체스터 바이 더 씨,2017-02-15,"227,000",0.0%,"448,084,900",27,"55,896",1,6,미국,미국,THE 픽쳐스
313,애니 레보비츠: 렌즈를 통해 들여다본 삶,2009-06-11,"215,820",0.0%,"45,564,320",27,"6,590",8,9,미국,미국,"하준사,(주)스폰지이엔티"
317,"그날, 바다",2018-04-12,"130,000",0.0%,"4,446,130,528",26,"540,657",1,9,한국,한국,(주)엣나인필름
317,파라다이스 힐스,2020-03-19,"189,420",0.0%,"17,855,200",26,"2,046",4,13,스페인,스페인,(주)올스타엔터테인먼트
319,바꿔 할래? 무삭제,2020-04-09,"115,000",0.0%,"115,000",23,23,20,23,한국,한국,(주)영화사가을
319,어메이징 그레이스,2019-11-28,"203,000",0.0%,"43,028,700",23,"5,528",1,1,미국,미국,(주)영화사 진진
319,해빙,2017-03-01,"335,000",0.0%,"9,905,741,822",23,"1,204,623",1,1,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
319,거짓말을 사랑하는 여자,,"187,000",0.0%,"187,000",23,23,1,4,일본,일본,
323,500일의 썸머,2010-01-21,"138,500",0.0%,"2,303,453,900",22,"291,148",1,5,미국,미국,"(주)스튜디오디에이치엘,(주)팝엔터테인먼트,이십세기폭스코리아(주)"
323,부재의 기억,,"110,000",0.0%,"110,000",22,22,1,1,한국,"한국,미국",
323,카센타,2019-11-27,"221,000",0.0%,"112,773,000",22,"14,861",1,1,한국,한국,(주)트리플픽쳐스
326,안나 카레니나,2018-06-29,"172,920",0.0%,"67,997,900",21,"5,136",4,4,한국,한국,(주)비프로
327,엄마의 비밀친구,2020-04-27,"102,000",0.0%,"102,000",20,20,20,20,한국,한국,(주)로드하우스
327,안마방 여대생들,2020-04-06,"97,000",0.0%,"97,000",20,20,20,20,한국,한국,(주)영화사가을
327,우리누나의 첫경험,2020-04-23,"98,000",0.0%,"98,000",20,20,20,20,한국,한국,노바엔터테인먼트
327,가슴 큰 여자선배,2020-04-13,"97,000",0.0%,"97,000",20,20,20,20,한국,한국,(주)영화사가을
327,착한 누나 무삭제,2020-04-16,"97,000",0.0%,"97,000",20,20,20,20,한국,한국,(주)영화사가을
327,틱시 지구,,"145,000",0.0%,"738,000",20,109,1,1,중국,중국,
327,엘리제궁의 요리사,2015-03-19,"179,000",0.0%,"177,065,500",20,"23,021",1,3,프랑스,프랑스,판씨네마(주)
327,싱 스트리트,2016-05-19,"100,000",0.0%,"4,564,935,272",20,"574,873",1,4,아일랜드,"아일랜드,영국,미국",(주)이수C&E
327,룸싸롱 여대생들 3,2020-04-20,"97,000",0.0%,"97,000",20,20,20,20,한국,한국,(주)영화사가을
336,거인,2014-11-13,"169,000",0.0%,"180,726,300",19,"24,039",1,7,한국,한국,필라멘트픽쳐스
337,후계자들,2020-04-23,"26,000",0.0%,"26,000",18,18,5,18,미국,"미국,인도",(주)아이아스플러스
338,졸업,1971-06-19,"111,000",0.0%,"42,638,200",15,"5,775",1,1,미국,미국,시네마 뉴원
338,촉산2 항마전,2020-04-02,"37,000",0.0%,"37,000",15,15,5,15,중국,중국,주식회사 풍경소리
340,천로역정: 천국을 찾아서,2019-06-13,"103,500",0.0%,"2,203,750,510",14,"296,999",1,7,미국,미국,"(재)CBS,주식회사 마운틴픽쳐스"
340,로그북,,"112,000",0.0%,"1,205,000",14,173,1,1,한국,한국,
342,오렌지필름 mixtape vol.5 인디스페이스,,"117,000",0.0%,"117,000",13,13,1,1,한국,한국,
342,인디포럼 월례비행 4월 이학민 편집감독과 함께 보는 편집세계,,"117,000",0.0%,"117,000",13,13,1,1,한국,한국,
342,아녜스가 말하는 바르다,2019-05-30,"104,000",0.0%,"37,105,113",13,"4,512",1,1,프랑스,프랑스,알토미디어(주)
342,리틀 포레스트 2: 겨울과 봄,2015-05-14,"109,000",0.0%,"82,229,544",13,"10,658",1,3,일본,일본,(주)영화사 진진
342,밤은 짧아 걸어 아가씨야,2018-03-29,"137,000",0.0%,"53,253,700",13,"6,811",1,3,일본,일본,(주)라이크콘텐츠
342,철서구 3부 : 철로,,"88,000",0.0%,"587,000",13,90,1,1,중국,중국,
348,바울,2018-10-31,"96,000",0.0%,"2,140,599,900",12,"273,351",1,8,미국,미국,(재)CBS
348,미드나잇 인 파리,2012-07-05,"83,000",0.0%,"2,811,722,517",12,"380,938",1,4,미국,"미국,스페인","(주)디스테이션,(주)드림팩트엔터테인먼트,(주)나이너스엔터테인먼트"
350,엠마,2020-02-27,"50,000",0.0%,"34,655,000",10,"5,094",1,1,영국,영국,유니버설픽쳐스인터내셔널 코리아(유)
350,애프터 웨딩,2008-04-17,"93,000",0.0%,"713,500",10,100,1,1,덴마크,"덴마크,스웨덴","(주)영화사 진진,(주)액티버스엔터테인먼트"
350,패왕별희,1993-12-24,"70,000",0.0%,"70,000",10,10,1,1,홍콩,홍콩,
350,철서구 2부: 폐허,,"64,000",0.0%,"602,000",10,92,1,1,중국,"중국,네덜란드",
350,판초에 새벽 바람을 품고,,"84,000",0.0%,"184,000",10,30,1,4,일본,일본,
350,더 와이프,2019-02-27,"50,000",0.0%,"319,968,451",10,"41,548",1,2,영국,영국,(주)팝엔터테인먼트
350,리라이프,,"83,000",0.0%,"225,600",10,26,1,3,일본,일본,
357,신의 은총으로,2020-01-16,"53,000",0.0%,"46,000,760",8,"5,932",1,1,프랑스,프랑스,찬란
358,4월 수요단편극장: JIFF 특별전: 사각지대를 비추는 거울,,"56,000",0.0%,"56,000",7,7,1,1,한국,한국,
358,사마에게,2020-01-23,"48,000",0.0%,"134,224,472",7,"16,663",1,1,영국,영국,(주)엣나인필름
358,이별의 아침에 약속의 꽃을 장식하자,2018-07-19,"60,000",0.0%,"321,923,500",7,"37,771",1,2,일본,일본,(주)미디어캐슬
361,보존상: 천년의 유혼,2020-04-29,"7,000",0.0%,"7,000",6,6,6,6,중국,중국,(주)액티버스엔터테인먼트
361,슬럼독 밀리어네어,2009-03-19,"52,500",0.0%,"7,393,144,300",6,"1,112,666",1,1,영국,"영국,미국","(주)영화특별시에스엠씨,CJ ENM"
361,"오렌지필름 5주년, mixtape vol.5 - 오오극장",,"40,000",0.0%,"40,000",6,6,1,1,한국,한국,
364,독수인심,2020-04-30,"5,000",0.0%,"5,000",5,5,5,5,홍콩,홍콩,(유)조이앤시네마
364,아메리칸 셰프,2015-01-07,"42,000",0.0%,"1,262,614,429",5,"154,694",1,2,미국,미국,(주)영화사 진진
366,존 윅,2015-01-21,"20,000",0.0%,"959,780,718",4,"122,186",1,1,미국,미국,"(주)제이앤씨미디어그룹,(주)나이너스엔터테인먼트"
367,오렌지필름 5주년 (MIXTAPE_VOL.5),,"33,000",0.0%,"33,000",3,3,1,1,한국,한국,
367,한강에게,2019-04-04,"27,000",0.0%,"19,988,960",3,"2,865",1,1,한국,한국,㈜인디스토리
367,스포트라이트,2016-02-24,"9,500",0.0%,"2,413,677,275",3,"301,712",1,2,미국,미국,(주)팝엔터테인먼트
367,더 테러리스트,2020-02-26,"18,000",0.0%,"6,063,400",3,748,1,1,기타,기타,(주)드림팩트엔터테인먼트
371,테이큰,2008-04-09,"10,000",0.0%,"15,984,210,000",2,"2,361,598",1,1,프랑스,프랑스,㈜스튜디오이쩜영
371,히비키,,"16,000",0.0%,"633,000",2,76,1,1,일본,일본,
371,점박이 한반도의 공룡2 : 새로운 낙원,2018-12-25,"10,000",0.0%,"4,293,756,800",2,"550,147",1,1,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
371,성혜의 나라,2020-01-30,"14,000",0.0%,"14,631,980",2,"1,816",1,2,한국,한국,아이 엠
375,뜨거운 장모님,2020-04-09,"1,000",0.0%,"1,000",1,1,1,1,일본,일본,비스킷미디어
375,세자매의 불륜정사,2020-04-09,"1,000",0.0%,"1,000",1,1,1,1,일본,일본,비스킷미디어
375,착한아내의 불륜정사,2020-04-28,"1,000",0.0%,"1,000",1,1,1,1,일본,일본,비스킷미디어
375,방심하다 뿌리박힌 새댁,2020-04-02,"2,000",0.0%,"2,000",1,1,1,1,일본,일본,(주)플라이어
375,아내의 남자친구,2020-04-09,"2,000",0.0%,"2,000",1,1,1,1,일본,일본,(주)플라이어
375,두처제3,2020-04-10,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,스마일컨텐츠
375,손빨래하는 여자,2020-04-07,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,주식회사 플릭스코
375,그녀와 아줌마의 동거 무삭제,2020-04-03,"6,000",0.0%,"6,000",1,1,1,1,한국,한국,(주)나우콘텐츠
375,음란 며느리 무삭제판,2020-04-03,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)영진크리에이티브
375,아주버님의 거친 매력 무삭제판,2020-04-03,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)영진크리에이티브
375,어린 관리사 무삭제,2020-04-03,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)영화사히트
375,발정난 여건물주,2020-04-08,"1,000",0.0%,"1,000",1,1,1,1,일본,일본,주식회사 미콘
375,밝히는 형수님,2020-04-14,"2,000",0.0%,"2,000",1,1,1,1,일본,일본,(주)플라이어
375,남편은 출장 중,2020-04-14,"2,000",0.0%,"2,000",1,1,1,1,일본,일본,(주)플라이어
375,임신스캔들:아내가 당했다,2020-04-13,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)영진크리에이티브
375,바람난 아내:오피스와이프,2020-04-13,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)영진크리에이티브
375,헤픈여자:많이 쌓였어요,2020-04-13,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)영진크리에이티브
375,빅풋 레전드,2020-04-29,"1,000",0.0%,"1,000",1,1,1,1,미국,미국,(주)무브먼트 픽쳐스
375,여배우의 섹스라이프,2020-04-09,"1,000",0.0%,"1,000",1,1,1,1,태국,태국,(유)조이앤시네마
375,퍼펙트 내니,2020-04-23,"1,000",0.0%,"1,000",1,1,1,1,프랑스,프랑스,주식회사 세미콜론스튜디오
375,나쁜 섹스:좋아서 우는 형수,2020-04-15,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)영진크리에이티브
375,맛:얼굴은 베이글 몸은 육덕,2020-04-15,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)영진크리에이티브
375,불륜 스와핑:남편 모르게,2020-04-15,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)영진크리에이티브
375,친구의 육덕진 딸 첫경험 시키기 무삭제판,2020-04-16,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)플라이어
375,즙 짜내는 맛집 여사장,2020-04-17,"2,000",0.0%,"2,000",1,1,1,1,일본,일본,(주)플라이어
375,피쉬 스쿨,2020-04-23,"1,000",0.0%,"1,000",1,1,1,1,미국,미국,(주)영화사 안다미로
375,치한 마을버스,2020-04-23,"6,000",0.0%,"6,000",1,1,1,1,일본,일본,(주)메이크아트
