●20주차 (2019년 05월 13일 ~ 2019년 05월 19일),,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액,매출액,매출액증감,매출액증감율,누적매출액,관객수,관객수증감,관객수증감율,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
,,,,점유율,(전주대비),(전주대비),,,(전주대비),(전주대비),,,,,,
158,안개 낀 부두,,"156,000",0.0%,"156,000",100.0%,"3,685,000",31,31,100.0%,"1,502",1,1,프랑스,프랑스,
159,망향,,"138,000",0.0%,"138,000",100.0%,"7,552,000",28,28,100.0%,"3,444",1,1,프랑스,프랑스,
160,클라우즈 오브 실스마리아,2014-12-18,"198,000",0.0%,"198,000",100.0%,"264,686,599",27,27,100.0%,"33,195",1,1,프랑스,"프랑스,스위스,독일",(주)나이너스엔터테인먼트
161,외롭고 높고 쓸쓸한,,"178,000",0.0%,"178,000",100.0%,"178,000",26,26,100.0%,26,1,3,한국,한국,
161,왓칭,2019-04-17,"220,000",0.0%,"-1,734,000",-88.7%,"463,512,262",26,-231,-89.9%,"55,366",5,5,한국,한국,(주)리틀빅픽쳐스
161,노무현입니다,2017-05-25,"118,000",0.0%,"118,000",100.0%,"14,559,135,612",26,26,100.0%,"1,855,515",1,2,한국,한국,"CGV아트하우스,영화사 풀"
164,옆자리 괴물군,,"230,000",0.0%,"230,000",100.0%,"1,480,000",25,25,100.0%,158,2,2,일본,일본,
164,아이 캔 온리 이매진,2018-06-21,"175,000",0.0%,"69,000",65.1%,"183,528,600",25,-28,-52.8%,"22,277",1,1,미국,미국,"(주)영화사 그램,TCO(주)더콘텐츠온,(재)CBS"
164,"나의 아들, 나의 어머니",2015-12-17,"50,000",0.0%,"50,000",100.0%,"30,157,300",25,25,100.0%,"4,263",1,4,한국,한국,(주)인디플러그
164,나타샤,1974-09-07,"50,000",0.0%,"50,000",100.0%,"756,000",25,25,100.0%,259,1,1,그리스,그리스,
168,유랑지구,2019-04-18,"142,300",0.0%,"-683,400",-82.8%,"147,537,410",24,-109,-82.0%,"17,581",3,9,중국,중국,(주)키다리이엔티
168,부전승,,"135,000",0.0%,"-32,000",-19.2%,"302,000",24,-3,-11.1%,51,1,1,폴란드,폴란드,
170,썸머 스톰,2007-08-15,"46,000",0.0%,"46,000",100.0%,"10,847,500",23,23,100.0%,"1,621",1,1,독일,독일,위드시네마
170,문영,2017-01-12,"241,000",0.0%,"241,000",100.0%,"61,964,599",23,23,100.0%,"8,090",1,1,한국,한국,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)
172,그렇게 아버지가 된다,2013-12-19,"152,000",0.0%,"-6,500",-4.1%,"966,453,062",22,-2,-8.3%,"126,995",1,1,일본,일본,(주)티캐스트콘텐츠허브
172,방문,,"120,000",0.0%,"116,000",2900.0%,"1,399,800",22,21,2100.0%,200,1,2,한국,한국,(주)시네마달
174,타인은 지옥이다,2019-04-11,"42,000",0.0%,"-4,000",-8.7%,"554,000",21,-2,-8.7%,164,3,18,한국,한국,윤스
174,자전거 탄 소년,2012-01-19,"112,000",0.0%,"112,000",100.0%,"201,856,800",21,21,100.0%,"25,614",1,1,벨기에,"벨기에,프랑스",(주)티캐스트
176,옷코는 초등학생 사장님!,2019-02-27,"100,000",0.0%,"100,000",100.0%,"95,118,580",20,20,100.0%,"12,611",1,1,일본,일본,(주)트리플픽쳐스
176,당신자신과 당신의 것,2016-11-10,"89,000",0.0%,"89,000",100.0%,"147,763,200",20,20,100.0%,"18,171",1,2,한국,한국,"(주)영화제작전원사 ,(주)콘텐츠판다"
176,치카마츠 이야기,,"100,000",0.0%,"6,000",6.4%,"1,394,000",20,0,0.0%,245,1,1,일본,일본,
176,우상,2019-03-20,"100,000",0.0%,0,0.0%,"1,581,839,728",20,0,0.0%,"183,784",1,1,한국,한국,CGV아트하우스
176,출장 마사지 : 흥분한 여자들,2019-05-14,"100,000",0.0%,"100,000",100.0%,"100,000",20,20,100.0%,20,20,20,한국,한국,(주)영화사가을
176,"안녕, 내일",,"131,000",0.0%,"131,000",100.0%,"131,000",20,20,100.0%,20,1,1,폴란드,폴란드,
182,인간 야수,,"102,000",0.0%,"102,000",100.0%,"1,160,500",19,19,100.0%,205,1,1,프랑스,프랑스,
183,필그리미지,2019-04-11,"41,000",0.0%,"-51,000",-55.4%,"6,472,950",18,-28,-60.9%,879,1,4,아일랜드,"아일랜드,벨기에,미국",노바엔터테인먼트
183,인어전설,2018-11-15,"36,000",0.0%,"4,000",12.5%,"8,914,750",18,2,12.5%,"1,199",1,14,한국,한국,(주)미로스페이스
183,누구도 부르지 않았다,,"109,000",0.0%,"109,000",100.0%,"109,000",18,18,100.0%,18,1,1,폴란드,폴란드,
183,무도회의 수첩,,"86,000",0.0%,"86,000",100.0%,"86,000",18,18,100.0%,18,1,1,프랑스,프랑스,
183,파리의 아메리카인,,"124,000",0.0%,"124,000",100.0%,"6,571,000",18,18,100.0%,"3,034",1,1,미국,미국,
188,5월 단편 상상극장-강상우 감독전,,"136,000",0.0%,0,0.0%,"272,000",17,0,0.0%,34,1,1,한국,한국,
189,독립영화 반짝반짝전 광주 단편,,"103,000",0.0%,"103,000",100.0%,"103,000",16,16,100.0%,16,1,2,한국,한국,
189,임을 위한 행진곡,2018-05-16,"110,000",0.0%,"110,000",100.0%,"140,095,700",16,16,100.0%,"18,039",1,2,한국,한국,(주)알앤오엔터테인먼트
191,요로나의 저주,2019-04-17,"107,000",0.0%,"-2,296,700",-95.5%,"1,768,761,221",15,-276,-94.8%,"200,756",1,6,미국,미국,워너브러더스 코리아(주)
191,빌코의 아가씨들,,"92,000",0.0%,"92,000",100.0%,"92,000",15,15,100.0%,15,1,1,폴란드,"폴란드,프랑스",
193,"1991, 봄",2018-10-31,"82,000",0.0%,"75,000",1071.4%,"44,110,250",14,13,1300.0%,"5,901",1,1,한국,한국,(주)인디플러그
193,"지금, 만나러 갑니다",2005-03-25,"140,000",0.0%,"140,000",100.0%,"1,126,413,900",14,14,100.0%,"177,902",1,1,일본,일본,"(주)디스테이션,(주)엔케이컨텐츠,롯데쇼핑㈜롯데엔터테인먼트"
195,당나귀 발타자르,,"60,000",0.0%,"-12,000",-16.7%,"4,636,000",13,-2,-13.3%,704,1,1,프랑스,"프랑스,스웨덴",
195,한국인을 관두는 법,,"156,000",0.0%,"156,000",100.0%,"677,000",13,13,100.0%,88,1,1,한국,한국,
195,졸업,,"88,000",0.0%,"-516,000",-85.4%,"859,000",13,-79,-85.9%,140,2,3,한국,한국,
195,내가 사는 세상,2019-03-07,"91,000",0.0%,"17,000",23.0%,"10,534,550",13,1,8.3%,"1,550",2,13,한국,한국,㈜인디스토리
195,열차 안의 사람들,,"82,000",0.0%,"82,000",100.0%,"82,000",13,13,100.0%,13,1,1,폴란드,폴란드,
195,스푸어,,"87,000",0.0%,"87,000",100.0%,"87,000",13,13,100.0%,13,1,1,폴란드,"폴란드,독일,체코",
201,국경의 왕,2019-02-28,"88,000",0.0%,"33,000",60.0%,"12,641,900",12,5,71.4%,"1,851",1,3,한국,한국,"무브먼트,독립영화전용관 인디스페이스"
201,길의노래,,"81,000",0.0%,"81,000",100.0%,"81,000",12,12,100.0%,12,1,1,인도,인도,
201,흐트러진 구름,,"60,000",0.0%,0,0.0%,"6,734,000",12,-1,-7.7%,"1,088",1,1,일본,일본,
201,바르다가 사랑한 얼굴들,2018-06-14,"89,000",0.0%,"-270,000",-75.2%,"250,460,534",12,-36,-75.0%,"30,983",1,2,프랑스,프랑스,(주)영화사 진진
205,불명예,,"56,000",0.0%,"-34,000",-37.8%,"256,000",11,-7,-38.9%,51,1,1,미국,미국,
205,키갈리에서 새들은 노래한다,,"70,000",0.0%,"70,000",100.0%,"70,000",11,11,100.0%,11,1,1,폴란드,폴란드,
205,외인부대,,"48,000",0.0%,"48,000",100.0%,"48,000",11,11,100.0%,11,1,1,프랑스,프랑스,
205,일식,,"48,000",0.0%,"-72,000",-60.0%,"10,442,500",11,-15,-57.7%,"3,182",1,1,이탈리아,"이탈리아,프랑스",
205,상하이 제스처,,"52,000",0.0%,"24,000",85.7%,"280,000",11,5,83.3%,57,1,1,미국,미국,
210,랑주씨의 범죄,,"38,000",0.0%,"38,000",100.0%,"38,000",9,9,100.0%,9,1,1,,,
210,일일시호일,2019-01-17,"81,000",0.0%,"-285,000",-77.9%,"330,103,019",9,-33,-78.6%,"41,718",1,2,일본,일본,(주)영화사 진진
210,오늘도 평화로운,2019-04-04,"62,000",0.0%,"-128,500",-67.5%,"18,108,060",9,-23,-71.9%,"2,201",3,8,한국,한국,(주)영화사 그램
210,5시부터 7시까지의 클레오,,"59,000",0.0%,"59,000",100.0%,"5,838,500",9,9,100.0%,802,1,2,프랑스,"프랑스,이탈리아",(주)영화사 안다미로
210,구르는 돌처럼,,"59,000",0.0%,"52,000",742.9%,"361,000",9,8,800.0%,63,1,3,한국,한국,
210,아녜스 V에 의한 제인 B,,"60,000",0.0%,"60,000",100.0%,"2,635,000",9,9,100.0%,385,1,2,프랑스,프랑스,
210,던전에서 만남을 추구하면 안 되는 걸까? –오리온의 화살–,2019-04-18,"64,000",0.0%,"-2,425,000",-97.4%,"62,165,800",9,-336,-97.4%,"7,526",2,3,일본,일본,(주)애니플러스
210,아름다운 승무원,,"44,000",0.0%,"44,000",100.0%,"44,000",9,9,100.0%,9,1,1,프랑스,프랑스,
218,스마트 체이스,2019-04-18,"45,500",0.0%,"-10,500",-18.8%,"1,547,700",8,-1,-11.1%,229,2,5,중국,중국,이언픽쳐스
218,파푸샤,,"55,000",0.0%,"55,000",100.0%,"55,000",8,8,100.0%,8,1,1,폴란드,폴란드,
218,모진: 용골천서의 비밀,2019-05-09,"47,000",0.0%,"-17,000",-26.6%,"111,000",8,-2,-20.0%,18,1,3,중국,중국,(주)영화사오원
218,은혼,2017-12-07,"78,000",0.0%,"78,000",100.0%,"148,931,500",8,8,100.0%,"18,331",2,2,일본,일본,(주)라이크콘텐츠
222,라 푸앵트 쿠르트로의 여행,,"49,000",0.0%,"49,000",100.0%,"2,206,000",7,7,100.0%,329,1,2,프랑스,프랑스,
222,당신이어서 고마워요,2019-05-08,"35,000",0.0%,"-49,000",-58.3%,"119,000",7,-22,-75.9%,36,1,7,일본,일본,(주)인포투스
222,"노래하는 여자, 노래하지 않는 여자",,"44,000",0.0%,"44,000",100.0%,"3,497,000",7,7,100.0%,506,1,2,프랑스,"프랑스,벨기에",(주)영화사 안다미로
222,행복,,"44,000",0.0%,"44,000",100.0%,"3,852,000",7,7,100.0%,573,1,2,프랑스,프랑스,(주)영화사 안다미로
222,거대한 환상,,"32,000",0.0%,"32,000",100.0%,"1,209,000",7,7,100.0%,218,1,1,프랑스,프랑스,
227,비브르 사 비,1997-05-03,"55,000",0.0%,"-77,000",-58.3%,"21,968,000",6,-7,-53.8%,"2,904",1,1,프랑스,프랑스,"알토미디어(주),㈜영화사 백두대간"
227,디스트럭션 베이비,,"51,000",0.0%,"51,000",100.0%,"579,000",6,6,100.0%,95,2,2,일본,일본,
229,잉여들의 역습(인디스데이),,"25,000",0.0%,"25,000",100.0%,"25,000",5,5,100.0%,5,1,2,한국,한국,
229,투구 없는 기사,,"22,000",0.0%,"22,000",100.0%,"22,000",5,5,100.0%,5,1,1,영국,영국,
231,검은 여름,2019-06-20,"28,000",0.0%,"21,000",300.0%,"1,058,000",4,3,300.0%,115,1,2,한국,한국,(주)미로스페이스
231,공사의 희로애락,,"24,000",0.0%,"24,000",100.0%,"1,836,000",4,4,100.0%,306,1,2,한국,한국,
233,슈퍼문,,"21,000",0.0%,"21,000",100.0%,"21,000",3,3,100.0%,3,1,1,한국,한국,깜보 스튜디오
233,헬보이,2019-04-10,"24,000",0.0%,"-68,000",-73.9%,"2,776,406,321",3,-8,-72.7%,"323,098",1,2,미국,미국,메가박스중앙(주)플러스엠
233,낭트의 자코,,"16,000",0.0%,"16,000",100.0%,"3,292,000",3,3,100.0%,468,1,2,프랑스,프랑스,(주)영화사 안다미로
236,기프실,,"13,000",0.0%,"13,000",100.0%,"1,389,000",2,2,100.0%,237,1,2,한국,한국,
236,라이온의 사랑,,"16,000",0.0%,"16,000",100.0%,"1,434,000",2,2,100.0%,215,1,2,프랑스,"프랑스,미국",
236,밤빛,2021-03-04,"14,000",0.0%,"14,000",100.0%,"414,000",2,2,100.0%,67,1,1,한국,한국,영화배급협동조합 씨네소파
236,가끔 구름,,"10,000",0.0%,"10,000",100.0%,"180,000",2,2,100.0%,28,1,1,한국,한국,
236,히치하이크,2019-03-14,"10,000",0.0%,"5,000",100.0%,"9,999,550",2,1,100.0%,"1,425",1,1,한국,한국,무브먼트
236,어멍,2019-11-21,"14,000",0.0%,"-92,000",-86.8%,"494,400",2,-15,-88.2%,74,1,1,한국,한국,(주)로드픽쳐스
242,12 하고 24,,"7,000",0.0%,0,0.0%,"973,000",1,0,0.0%,140,1,1,한국,한국,
242,발정남녀:뜨거운 동거생활,2019-05-17,"6,000",0.0%,"6,000",100.0%,"6,000",1,1,100.0%,1,1,1,일본,일본,(주)영진크리에이티브
242,내 아내의 색다른 첫 경험,2019-05-17,"6,000",0.0%,"6,000",100.0%,"6,000",1,1,100.0%,1,1,1,일본,일본,(주)영진크리에이티브
242,의사 몰래 환자들과의 절정,2019-05-17,"6,000",0.0%,"6,000",100.0%,"6,000",1,1,100.0%,1,1,1,일본,일본,(주)플라이어
242,완판녀 홈쇼핑 쇼호스트,2019-05-17,"6,000",0.0%,"6,000",100.0%,"6,000",1,1,100.0%,1,1,1,일본,일본,(주)플라이어
242,잘주는 누나들,2019-05-17,"5,000",0.0%,"5,000",100.0%,"5,000",1,1,100.0%,1,1,1,한국,한국,(주)케이피에이기획
242,엄마 애인 2 - 무삭제판,2019-05-14,"2,000",0.0%,"2,000",100.0%,"2,000",1,1,100.0%,1,1,1,한국,한국,(주)컨텐츠 빌리지
242,오렌지필름 기획전-유지영 감독전,,"7,000",0.0%,"-137,000",-95.1%,"202,000",1,-17,-94.4%,24,1,1,한국,한국,
242,두 번째 행군,,"7,000",0.0%,"-7,000",-50.0%,"731,000",1,-1,-50.0%,145,2,2,한국,한국,
251,오월愛,2011-05-12,0,0.0%,0,100.0%,"28,076,500",0,0,100.0%,"4,092",2,2,한국,한국,시네마달
251,택시운전사,2017-08-02,0,0.0%,0,100.0%,"95,868,830,649",0,0,100.0%,"12,189,195",1,1,한국,한국,(주)쇼박스
251,내 마음의 풍금,1999-03-27,0,0.0%,0,100.0%,"3,471,000",0,0,100.0%,"1,417",1,1,한국,한국,
251,스페이드의 여왕,,0,0.0%,0,100.0%,0,0,0,100.0%,0,3,6,영국,영국,
251,박하사탕,2000-01-01,0,0.0%,0,100.0%,"86,832,000",0,0,100.0%,"9,759",1,2,한국,한국,"CGV아트하우스,(주)신도필림"
251,우리의 전야,,0,0.0%,0,100.0%,0,0,0,100.0%,0,1,1,중국,중국,
251,독립영화 반짝반짝전 대구 단편,,0,0.0%,"-19,000",-100.0%,"19,000",0,-3,-100.0%,3,1,1,한국,한국,
251,여고괴담,1998-05-30,0,0.0%,0,100.0%,"274,500",0,0,100.0%,41,1,1,한국,한국,
251,런치박스,2014-04-10,0,0.0%,0,100.0%,"110,635,000",0,0,100.0%,"14,771",1,1,인도,"인도,프랑스,독일",(주)팝엔터테인먼트
합계,,,"29,915,287,420",,,,"974,162,480,188","3,446,859",,,"121,917,180","8,313","123,850",,,
,,,,,,,,,,,,,,,,
●19주차 (2019년 05월 06일 ~ 2019년 05월 12일),,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액,매출액,매출액증감,매출액증감율,누적매출액,관객수,관객수증감,관객수증감율,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
,,,,점유율,(전주대비),(전주대비),,,(전주대비),(전주대비),,,,,,
1,어벤져스: 엔드게임,2019-04-24,"16,739,625,580",51.6%,"-23,933,616,120",-58.8%,"111,768,526,730","1,847,217","-2,797,050",-60.2%,"12,799,532","2,384","53,735",미국,미국,월트디즈니컴퍼니코리아 유한책임회사
2,나의 특별한 형제,2019-05-01,"5,087,722,474",15.7%,"-104,311,776",-2.0%,"10,515,459,724","614,554","-11,507",-1.8%,"1,275,403",936,"20,889",한국,한국,(주)넥스트엔터테인먼트월드(NEW)
3,걸캅스,2019-05-09,"5,130,168,054",15.8%,"5,092,241,054",13426.4%,"5,169,824,054","587,444","583,167",13635.0%,"591,968",973,"15,212",한국,한국,(주)씨제이이엔엠
4,명탐정 피카츄,2019-05-09,"2,804,431,866",8.7%,"1,806,400,216",181.0%,"3,802,463,516","334,142","214,426",179.1%,"453,858",817,"10,714",미국,미국,워너브러더스 코리아(주)
5,뽀로로 극장판 보물섬 대모험,2019-04-25,"1,096,793,530",3.4%,"-1,205,572,660",-52.4%,"5,543,400,900","141,133","-164,141",-53.8%,"721,423",711,"4,665",한국,한국,(주)넥스트엔터테인먼트월드(NEW)
6,호텔 뭄바이,2019-05-08,"289,195,600",0.9%,"276,865,600",2245.5%,"305,005,600","34,394","32,339",1573.7%,"37,029",207,"2,960",호주,호주,"글뫼 주식회사,(주)에스와이코마드"
7,악인전,2019-05-15,"176,748,600",0.5%,"174,500,600",7762.5%,"178,996,600","20,713","20,432",7271.2%,"20,994",42,106,한국,한국,"(주)에이스메이커무비웍스,(주)키위미디어그룹"
8,배심원들,2019-05-15,"180,287,320",0.6%,"153,216,320",566.0%,"211,034,320","20,243","17,236",573.2%,"23,716",193,605,한국,한국,CGV아트하우스
9,어글리 돌,2019-05-01,"98,855,040",0.3%,"-171,246,310",-63.4%,"372,052,390","13,275","-23,939",-64.3%,"50,816",310,815,미국,미국,판씨네마(주)
10,안도 타다오,2019-04-25,"61,206,270",0.2%,"-22,098,170",-26.5%,"211,278,140","7,440","-2,836",-27.6%,"25,540",75,434,일본,일본,(주)영화사 진진
11,판의 미로 - 오필리아와 세 개의 열쇠,2006-11-30,"62,526,100",0.2%,"-24,128,500",-27.8%,"2,939,826,548","7,309","-2,808",-27.8%,"489,717",37,464,스페인,"스페인,멕시코","(주)디스테이션,(주)프라임엔터테인먼트"
12,미스 스티븐스,2019-05-02,"59,351,070",0.2%,"-6,282,480",-9.6%,"131,747,420","7,067",-691,-8.9%,"16,010",60,535,미국,미국,(주)티캐스트
13,라플라스의 마녀,2019-05-09,"59,428,020",0.2%,"55,208,020",1308.2%,"63,648,020","6,787","6,365",1508.3%,"7,209",116,677,일본,일본,(주)영화사 빅
14,벤 이즈 백,2019-05-09,"49,775,740",0.2%,"48,299,540",3271.9%,"55,775,940","6,080","5,945",4403.7%,"6,999",78,513,미국,미국,(주)팝엔터테인먼트
15,고양이 여행 리포트,2019-05-09,"43,849,560",0.1%,"37,270,560",566.5%,"59,283,560","5,068","4,337",593.3%,"7,161",76,472,일본,일본,아이 엠
16,캡틴 마블,2019-03-06,"33,665,900",0.1%,"-71,407,310",-68.0%,"51,482,308,713","3,931","-8,908",-69.4%,"5,799,987",55,334,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
17,프렌즈: 둥지탈출,2019-05-01,"24,211,310",0.1%,"-42,903,640",-63.9%,"93,576,260","3,456","-6,473",-65.2%,"13,635",158,314,독일,독일,(주)박수엔터테인먼트
18,크게 될 놈,2019-04-18,"21,970,800",0.1%,"-11,102,700",-33.6%,"760,689,720","3,376","-1,352",-28.6%,"98,424",32,157,한국,한국,(주)영화사오원
19,생일,2019-04-03,"23,484,270",0.1%,"-144,596,210",-86.0%,"9,864,427,840","3,331","-19,396",-85.3%,"1,194,444",114,412,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
20,미성년,2019-04-11,"26,462,570",0.1%,"-45,170,900",-63.1%,"2,480,484,310","3,083","-5,907",-65.7%,"291,378",37,223,한국,한국,(주)쇼박스
21,노팅 힐,1999-07-03,"25,096,200",0.1%,"-44,354,700",-63.9%,"510,607,382","3,008","-5,715",-65.5%,"61,689",48,246,미국,"미국,영국",유니버설픽쳐스인터내셔널 코리아(유)
22,어린 의뢰인,2019-05-22,"24,247,000",0.1%,"-13,244,000",-35.3%,"73,580,000","2,784","-1,342",-32.5%,"8,284",7,13,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
23,킹 오브 프리즘 -샤이니 세븐 스타즈- Ⅲ 레오×유우×알렉,2019-05-02,"20,824,300",0.1%,"-10,462,870",-33.4%,"52,111,470","2,456","-1,212",-33.0%,"6,124",26,200,일본,일본,동우에이앤이(주)
24,데드 트리거,2018-12-14,"13,137,550",0.0%,"3,503,500",36.4%,"95,155,500","2,377",388,19.5%,"17,070",3,10,미국,미국,제인앤유
25,루킹 글라스,2018-06-23,"8,997,250",0.0%,"-965,950",-9.7%,"55,011,300","1,681",-295,-14.9%,"10,578",3,9,미국,미국,제인앤유
26,레티나,2019-04-24,"8,314,650",0.0%,"-2,804,550",-25.2%,"41,232,950","1,601",-476,-22.9%,"7,870",2,6,미국,미국,제인앤유
27,크리미널 체이스,2018-12-04,"8,439,500",0.0%,"-5,321,200",-38.7%,"84,738,850","1,556","-1,192",-43.4%,"15,418",2,8,미국,미국,제인앤유
28,언씬: 할로우맨,2019-04-23,"7,458,250",0.0%,"1,574,850",26.8%,"37,238,100","1,443",309,27.2%,"7,135",3,8,캐나다,캐나다,제인앤유
29,무곡,2018-04-19,"7,651,400",0.0%,"-1,585,050",-17.2%,"40,136,350","1,406",-312,-18.2%,"7,703",3,9,일본,일본,제인앤유
30,바이스,2019-04-11,"12,385,000",0.0%,"-12,619,300",-50.5%,"1,154,905,984","1,372","-1,650",-54.6%,"136,092",17,81,미국,미국,(주)콘텐츠판다
31,스윙키즈,2018-12-19,"8,860,400",0.0%,"8,146,400",1141.0%,"12,090,839,292","1,353","1,251",1226.5%,"1,472,702",38,179,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
32,욕망이라는 이름의 전차,,"2,623,000",0.0%,"2,132,000",434.2%,"26,286,500","1,309","1,065",436.5%,"11,423",1,12,미국,미국,
33,교회오빠,2019-05-16,"10,671,000",0.0%,"5,945,000",125.8%,"29,577,000","1,213",633,109.1%,"3,567",6,10,한국,한국,커넥트픽쳐스(주)
34,물의 기억,2019-05-15,"5,736,000",0.0%,"1,116,000",24.2%,"10,356,000",956,186,24.2%,"1,726",2,4,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
35,에이프릴의 딸,2019-05-09,"8,089,880",0.0%,"7,261,880",877.0%,"9,882,880",945,853,927.2%,"1,159",23,119,멕시코,멕시코,(주)엣나인필름
36,뷰티풀 보이스,2019-05-22,"9,845,000",0.0%,"8,908,200",950.9%,"11,849,700",895,782,692.0%,"1,167",4,5,한국,한국,"(주)스톰픽쳐스코리아,와이드 릴리즈(주)"
37,열녀문,,"1,566,000",0.0%,"1,566,000",100.0%,"10,696,000",783,783,100.0%,"5,097",1,15,한국,한국,
38,황금광 시대,1990-02-17,"1,461,000",0.0%,"1,461,000",100.0%,"6,027,000",728,728,100.0%,"2,181",1,18,미국,미국,(주)엣나인필름
39,노무현과 바보들,2019-04-18,"4,585,000",0.0%,"-6,163,400",-57.3%,"165,912,140",695,-789,-53.2%,"21,572",13,55,한국,한국,"오키넷,(주)라이크콘텐츠"
40,더 캡틴,2019-04-25,"4,932,850",0.0%,"-4,371,450",-47.0%,"25,548,350",674,-619,-47.9%,"3,411",11,60,프랑스,"프랑스,독일",(주)드림팩트엔터테인먼트
41,러브리스,2019-04-18,"4,841,700",0.0%,"-7,028,430",-59.2%,"78,253,966",582,"-1,009",-63.4%,"9,648",13,54,러시아,"러시아,프랑스,독일",그린나래미디어(주)
42,공포의 묘지,2019-04-10,"4,486,300",0.0%,"4,326,800",2712.7%,"891,796,836",576,556,2780.0%,"102,491",19,24,미국,미국,롯데컬처웍스(주)롯데엔터테인먼트
43,인퀴지터: 엘도라도의 저주,2018-12-04,"2,815,000",0.0%,"-4,449,650",-61.3%,"20,874,300",550,-878,-61.5%,"3,918",1,2,미국,미국,제인앤유
44,카사블랑카,1999-04-03,"1,038,000",0.0%,"-1,117,000",-51.8%,"39,138,500",509,-561,-52.4%,"16,631",1,5,미국,미국,
45,베카신!,2019-04-25,"3,688,330",0.0%,"-3,543,140",-49.0%,"18,228,330",486,-507,-51.1%,"2,432",10,57,프랑스,프랑스,(주)마노엔터테인먼트
46,그린 북,2019-01-09,"3,750,600",0.0%,"-5,204,900",-58.1%,"3,634,742,660",474,-614,-56.4%,"432,497",4,24,미국,미국,CGV아트하우스
47,장난스런 키스,2019-03-27,"3,961,150",0.0%,"-15,854,890",-80.0%,"3,494,054,750",457,"-1,542",-77.1%,"427,152",9,60,대만,대만,"오드,(주)홈초이스"
48,굿바이 마이 러브NK: 붉은 청춘,2019-05-02,"3,074,300",0.0%,"-189,680",-5.8%,"12,908,280",447,62,16.1%,"1,778",18,91,한국,한국,(주)시네마달
49,어스,2019-03-27,"2,292,000",0.0%,"-185,000",-7.5%,"12,586,471,104",444,-25,-5.3%,"1,475,027",2,8,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
50,로지,2019-05-16,"3,639,000",0.0%,"3,639,000",100.0%,"3,639,000",432,432,100.0%,432,3,6,아일랜드,아일랜드,(주)박수엔터테인먼트
51,모던 타임즈,1988-07-02,"834,000",0.0%,"834,000",100.0%,"41,273,459",417,417,100.0%,"7,191",1,15,미국,미국,(주)엣나인필름
52,항거:유관순 이야기,2019-02-27,"2,288,000",0.0%,"-413,000",-15.3%,"9,278,318,101",414,-65,-13.6%,"1,155,704",2,3,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
53,서부의 사나이,,"820,000",0.0%,"670,000",446.7%,"970,000",406,331,441.3%,481,1,6,미국,미국,
54,하트스톤,2019-04-25,"3,015,000",0.0%,"-11,250,820",-78.9%,"44,570,250",404,"-1,422",-77.9%,"5,266",14,61,아이슬란드,"아이슬란드,덴마크",아이 엠
55,증인,2019-02-13,"2,559,200",0.0%,"2,367,200",1232.9%,"20,476,490,231",398,366,1143.8%,"2,533,955",26,115,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
56,퍼스트 리폼드,2019-04-11,"3,034,000",0.0%,"-3,272,000",-51.9%,"89,299,800",390,-426,-52.2%,"11,371",6,29,미국,미국,(주)올스타엔터테인먼트
57,김군,2019-05-23,"3,520,000",0.0%,"3,520,000",100.0%,"6,665,300",384,384,100.0%,840,1,2,한국,한국,영화사 풀
58,십계,1973-06-16,"766,000",0.0%,"766,000",100.0%,"39,069,072",383,383,100.0%,"19,925",1,4,미국,미국,
59,메기의 추억,2019-05-08,"798,000",0.0%,"798,000",100.0%,"798,000",369,369,100.0%,369,1,17,한국,한국,스마일픽쳐스
60,던전에서 만남을 추구하면 안 되는 걸까? –오리온의 화살–,2019-04-18,"2,489,000",0.0%,"-4,579,500",-64.8%,"62,101,800",345,-560,-61.9%,"7,517",14,52,일본,일본,(주)애니플러스
61,파업전야,1990-03-28,"2,388,100",0.0%,"-1,971,400",-45.2%,"12,533,100",337,-244,-42.0%,"1,581",14,79,한국,한국,(주)리틀빅픽쳐스
62,기생충,2019-05-30,"2,763,000",0.0%,"2,763,000",100.0%,"2,763,000",307,307,100.0%,307,1,1,한국,한국,(주)씨제이이엔엠
63,스탈린이 죽었다!,2019-04-18,"2,396,000",0.0%,"-3,970,930",-62.4%,"43,169,420",299,-546,-64.6%,"5,378",6,32,프랑스,"프랑스,영국",M&M 인터내셔널
64,몬스터 랜드,2019-05-16,"2,682,000",0.0%,"2,682,000",100.0%,"2,682,000",298,298,100.0%,298,2,2,프랑스,프랑스,와이드 릴리즈(주)
65,로망,2019-04-03,"1,631,000",0.0%,"-3,008,030",-64.8%,"574,722,750",293,-523,-64.1%,"76,900",5,16,한국,한국,(주)메리크리스마스
